"CUID","Species","Year","Spawner.Abundance","Region"
511,"Chinook",1956,NA,"CC"
512,"Chinook",1956,NA,"CC"
513,"Chinook",1956,NA,"CC"
514,"Chinook",1956,NA,"CC"
515,"Chinook",1956,NA,"CC"
516,"Coho",1956,NA,"CC"
517,"Coho",1956,"2481","CC"
518,"Coho",1956,"100488","CC"
519,"Coho",1956,"10185","CC"
520,"Coho",1956,"327034","CC"
521,"Coho",1956,"5614","CC"
522,"Coho",1956,"168666","CC"
523,"Coho",1956,"128274","CC"
524,"Sockeye",1956,"90089","CC"
525,"Sockeye",1956,"517443","CC"
526,"Sockeye",1956,NA,"CC"
527,"Sockeye",1956,NA,"CC"
528,"Sockeye",1956,NA,"CC"
529,"Sockeye",1956,NA,"CC"
530,"Sockeye",1956,NA,"CC"
531,"Sockeye",1956,NA,"CC"
532,"Sockeye",1956,NA,"CC"
533,"Sockeye",1956,NA,"CC"
534,"Sockeye",1956,"1500","CC"
535,"Sockeye",1956,"800","CC"
536,"Sockeye",1956,NA,"CC"
537,"Sockeye",1956,NA,"CC"
538,"Sockeye",1956,"7000","CC"
539,"Sockeye",1956,NA,"CC"
540,"Sockeye",1956,NA,"CC"
541,"Sockeye",1956,"1500","CC"
542,"Sockeye",1956,NA,"CC"
543,"Sockeye",1956,NA,"CC"
544,"Sockeye",1956,NA,"CC"
545,"Sockeye",1956,NA,"CC"
546,"Sockeye",1956,NA,"CC"
547,"Sockeye",1956,NA,"CC"
548,"Sockeye",1956,NA,"CC"
549,"Sockeye",1956,NA,"CC"
550,"Sockeye",1956,NA,"CC"
551,"Sockeye",1956,NA,"CC"
552,"Sockeye",1956,NA,"CC"
553,"Sockeye",1956,NA,"CC"
554,"Sockeye",1956,NA,"CC"
555,"Sockeye",1956,NA,"CC"
556,"Sockeye",1956,NA,"CC"
557,"Sockeye",1956,NA,"CC"
558,"Sockeye",1956,NA,"CC"
559,"Sockeye",1956,NA,"CC"
560,"Sockeye",1956,"1500","CC"
561,"Sockeye",1956,NA,"CC"
562,"Sockeye",1956,NA,"CC"
563,"Sockeye",1956,"1500","CC"
564,"Sockeye",1956,NA,"CC"
565,"Sockeye",1956,NA,"CC"
566,"Sockeye",1956,NA,"CC"
567,"Sockeye",1956,NA,"CC"
568,"Sockeye",1956,NA,"CC"
569,"Sockeye",1956,NA,"CC"
570,"Sockeye",1956,NA,"CC"
571,"Sockeye",1956,NA,"CC"
572,"Sockeye",1956,"7000","CC"
573,"Sockeye",1956,NA,"CC"
574,"Sockeye",1956,NA,"CC"
575,"Sockeye",1956,"3000","CC"
576,"Sockeye",1956,NA,"CC"
577,"Sockeye",1956,NA,"CC"
578,"Sockeye",1956,NA,"CC"
579,"Sockeye",1956,"1500","CC"
580,"Sockeye",1956,NA,"CC"
581,"Sockeye",1956,NA,"CC"
582,"Sockeye",1956,NA,"CC"
583,"Sockeye",1956,NA,"CC"
584,"Sockeye",1956,"7000","CC"
585,"Sockeye",1956,"2664","CC"
586,"Sockeye",1956,NA,"CC"
587,"Sockeye",1956,NA,"CC"
588,"Sockeye",1956,"3000","CC"
589,"Sockeye",1956,NA,"CC"
590,"Sockeye",1956,NA,"CC"
591,"Sockeye",1956,NA,"CC"
592,"Sockeye",1956,NA,"CC"
593,"Sockeye",1956,NA,"CC"
594,"Sockeye",1956,NA,"CC"
595,"Sockeye",1956,NA,"CC"
596,"Sockeye",1956,NA,"CC"
597,"Sockeye",1956,"7000","CC"
598,"Sockeye",1956,NA,"CC"
599,"Sockeye",1956,NA,"CC"
600,"Sockeye",1956,NA,"CC"
601,"Sockeye",1956,NA,"CC"
602,"Sockeye",1956,NA,"CC"
603,"Sockeye",1956,NA,"CC"
604,"Sockeye",1956,NA,"CC"
605,"Sockeye",1956,NA,"CC"
606,"Sockeye",1956,NA,"CC"
607,"Sockeye",1956,"800","CC"
608,"Pink (Even)",1956,"997293","CC"
609,"Pink (Even)",1956,"1827670","CC"
610,"Pink (Odd)",1956,NA,"CC"
611,"Pink (Odd)",1956,NA,"CC"
612,"Pink (Odd)",1956,NA,"CC"
613,"Sockeye",1956,NA,"CC"
614,"Sockeye",1956,NA,"CC"
615,"Sockeye",1956,NA,"CC"
500,"Chum",1957,"30135","CC"
501,"Chum",1957,"25459","CC"
502,"Chum",1957,NA,"CC"
503,"Chum",1957,"317881","CC"
504,"Chum",1957,"100759","CC"
505,"Chum",1957,NA,"CC"
506,"Chum",1957,"313302","CC"
507,"Chum",1957,"71263","CC"
508,"Chum",1957,"93125","CC"
509,"Chinook",1957,NA,"CC"
510,"Chinook",1957,NA,"CC"
511,"Chinook",1957,NA,"CC"
512,"Chinook",1957,NA,"CC"
513,"Chinook",1957,NA,"CC"
514,"Chinook",1957,NA,"CC"
515,"Chinook",1957,NA,"CC"
516,"Coho",1957,NA,"CC"
517,"Coho",1957,"13810","CC"
518,"Coho",1957,"100488","CC"
519,"Coho",1957,"580","CC"
520,"Coho",1957,"381458","CC"
521,"Coho",1957,NA,"CC"
522,"Coho",1957,NA,"CC"
523,"Coho",1957,"123993","CC"
524,"Sockeye",1957,"22522","CC"
525,"Sockeye",1957,"481710","CC"
526,"Sockeye",1957,NA,"CC"
527,"Sockeye",1957,NA,"CC"
528,"Sockeye",1957,NA,"CC"
529,"Sockeye",1957,"7000","CC"
530,"Sockeye",1957,NA,"CC"
531,"Sockeye",1957,NA,"CC"
532,"Sockeye",1957,NA,"CC"
533,"Sockeye",1957,NA,"CC"
534,"Sockeye",1957,"3000","CC"
535,"Sockeye",1957,NA,"CC"
536,"Sockeye",1957,NA,"CC"
537,"Sockeye",1957,NA,"CC"
538,"Sockeye",1957,"15000","CC"
539,"Sockeye",1957,NA,"CC"
540,"Sockeye",1957,NA,"CC"
541,"Sockeye",1957,"3000","CC"
542,"Sockeye",1957,NA,"CC"
543,"Sockeye",1957,NA,"CC"
544,"Sockeye",1957,NA,"CC"
545,"Sockeye",1957,NA,"CC"
546,"Sockeye",1957,NA,"CC"
547,"Sockeye",1957,NA,"CC"
548,"Sockeye",1957,NA,"CC"
549,"Sockeye",1957,NA,"CC"
550,"Sockeye",1957,NA,"CC"
551,"Sockeye",1957,NA,"CC"
552,"Sockeye",1957,NA,"CC"
553,"Sockeye",1957,NA,"CC"
554,"Sockeye",1957,NA,"CC"
555,"Sockeye",1957,NA,"CC"
556,"Sockeye",1957,NA,"CC"
557,"Sockeye",1957,NA,"CC"
558,"Sockeye",1957,NA,"CC"
559,"Sockeye",1957,NA,"CC"
560,"Sockeye",1957,"3000","CC"
561,"Sockeye",1957,NA,"CC"
562,"Sockeye",1957,NA,"CC"
563,"Sockeye",1957,"4000","CC"
564,"Sockeye",1957,NA,"CC"
565,"Sockeye",1957,NA,"CC"
566,"Sockeye",1957,NA,"CC"
567,"Sockeye",1957,NA,"CC"
568,"Sockeye",1957,NA,"CC"
569,"Sockeye",1957,NA,"CC"
570,"Sockeye",1957,NA,"CC"
571,"Sockeye",1957,NA,"CC"
572,"Sockeye",1957,"15000","CC"
573,"Sockeye",1957,NA,"CC"
574,"Sockeye",1957,NA,"CC"
575,"Sockeye",1957,"1500","CC"
576,"Sockeye",1957,NA,"CC"
577,"Sockeye",1957,NA,"CC"
578,"Sockeye",1957,NA,"CC"
579,"Sockeye",1957,"3000","CC"
580,"Sockeye",1957,NA,"CC"
581,"Sockeye",1957,NA,"CC"
582,"Sockeye",1957,NA,"CC"
583,"Sockeye",1957,NA,"CC"
584,"Sockeye",1957,"1500","CC"
585,"Sockeye",1957,"2706","CC"
586,"Sockeye",1957,NA,"CC"
587,"Sockeye",1957,NA,"CC"
588,"Sockeye",1957,NA,"CC"
589,"Sockeye",1957,NA,"CC"
590,"Sockeye",1957,NA,"CC"
591,"Sockeye",1957,NA,"CC"
592,"Sockeye",1957,NA,"CC"
593,"Sockeye",1957,NA,"CC"
594,"Sockeye",1957,NA,"CC"
595,"Sockeye",1957,NA,"CC"
596,"Sockeye",1957,NA,"CC"
597,"Sockeye",1957,"5000","CC"
598,"Sockeye",1957,NA,"CC"
599,"Sockeye",1957,NA,"CC"
600,"Sockeye",1957,NA,"CC"
601,"Sockeye",1957,NA,"CC"
602,"Sockeye",1957,NA,"CC"
603,"Sockeye",1957,NA,"CC"
604,"Sockeye",1957,NA,"CC"
605,"Sockeye",1957,NA,"CC"
606,"Sockeye",1957,NA,"CC"
607,"Sockeye",1957,"3000","CC"
608,"Pink (Even)",1957,NA,"CC"
609,"Pink (Even)",1957,NA,"CC"
610,"Pink (Odd)",1957,"627257","CC"
611,"Pink (Odd)",1957,"857339","CC"
612,"Pink (Odd)",1957,"454672","CC"
613,"Sockeye",1957,NA,"CC"
614,"Sockeye",1957,NA,"CC"
615,"Sockeye",1957,NA,"CC"
500,"Chum",1958,"91610","CC"
501,"Chum",1958,"154535","CC"
502,"Chum",1958,NA,"CC"
503,"Chum",1958,"273973","CC"
504,"Chum",1958,"240701","CC"
505,"Chum",1958,NA,"CC"
506,"Chum",1958,"219751","CC"
507,"Chum",1958,"257333","CC"
508,"Chum",1958,"189723","CC"
509,"Chinook",1958,NA,"CC"
510,"Chinook",1958,NA,"CC"
511,"Chinook",1958,NA,"CC"
512,"Chinook",1958,NA,"CC"
513,"Chinook",1958,NA,"CC"
514,"Chinook",1958,NA,"CC"
515,"Chinook",1958,NA,"CC"
516,"Coho",1958,"93","CC"
517,"Coho",1958,"25718","CC"
518,"Coho",1958,"47945","CC"
519,"Coho",1958,"1697","CC"
520,"Coho",1958,"181714","CC"
521,"Coho",1958,NA,"CC"
522,"Coho",1958,NA,"CC"
523,"Coho",1958,"63343","CC"
524,"Sockeye",1958,"22522","CC"
525,"Sockeye",1958,"626999","CC"
526,"Sockeye",1958,NA,"CC"
527,"Sockeye",1958,NA,"CC"
528,"Sockeye",1958,NA,"CC"
529,"Sockeye",1958,"800","CC"
530,"Sockeye",1958,NA,"CC"
531,"Sockeye",1958,NA,"CC"
532,"Sockeye",1958,NA,"CC"
533,"Sockeye",1958,NA,"CC"
534,"Sockeye",1958,"7000","CC"
535,"Sockeye",1958,NA,"CC"
536,"Sockeye",1958,NA,"CC"
537,"Sockeye",1958,NA,"CC"
538,"Sockeye",1958,"30000","CC"
539,"Sockeye",1958,NA,"CC"
540,"Sockeye",1958,NA,"CC"
541,"Sockeye",1958,"3000","CC"
542,"Sockeye",1958,NA,"CC"
543,"Sockeye",1958,NA,"CC"
544,"Sockeye",1958,NA,"CC"
545,"Sockeye",1958,NA,"CC"
546,"Sockeye",1958,NA,"CC"
547,"Sockeye",1958,NA,"CC"
548,"Sockeye",1958,NA,"CC"
549,"Sockeye",1958,NA,"CC"
550,"Sockeye",1958,NA,"CC"
551,"Sockeye",1958,NA,"CC"
552,"Sockeye",1958,NA,"CC"
553,"Sockeye",1958,NA,"CC"
554,"Sockeye",1958,NA,"CC"
555,"Sockeye",1958,NA,"CC"
556,"Sockeye",1958,NA,"CC"
557,"Sockeye",1958,NA,"CC"
558,"Sockeye",1958,NA,"CC"
559,"Sockeye",1958,NA,"CC"
560,"Sockeye",1958,"800","CC"
561,"Sockeye",1958,NA,"CC"
562,"Sockeye",1958,NA,"CC"
563,"Sockeye",1958,"1000","CC"
564,"Sockeye",1958,NA,"CC"
565,"Sockeye",1958,NA,"CC"
566,"Sockeye",1958,NA,"CC"
567,"Sockeye",1958,NA,"CC"
568,"Sockeye",1958,NA,"CC"
569,"Sockeye",1958,NA,"CC"
570,"Sockeye",1958,NA,"CC"
571,"Sockeye",1958,NA,"CC"
572,"Sockeye",1958,"1500","CC"
573,"Sockeye",1958,NA,"CC"
574,"Sockeye",1958,NA,"CC"
575,"Sockeye",1958,"3000","CC"
576,"Sockeye",1958,NA,"CC"
577,"Sockeye",1958,NA,"CC"
578,"Sockeye",1958,NA,"CC"
579,"Sockeye",1958,"7000","CC"
580,"Sockeye",1958,NA,"CC"
581,"Sockeye",1958,NA,"CC"
582,"Sockeye",1958,NA,"CC"
583,"Sockeye",1958,NA,"CC"
584,"Sockeye",1958,"3000","CC"
585,"Sockeye",1958,"2496","CC"
586,"Sockeye",1958,NA,"CC"
587,"Sockeye",1958,NA,"CC"
588,"Sockeye",1958,"150","CC"
589,"Sockeye",1958,NA,"CC"
590,"Sockeye",1958,NA,"CC"
591,"Sockeye",1958,NA,"CC"
592,"Sockeye",1958,NA,"CC"
593,"Sockeye",1958,NA,"CC"
594,"Sockeye",1958,NA,"CC"
595,"Sockeye",1958,NA,"CC"
596,"Sockeye",1958,NA,"CC"
597,"Sockeye",1958,"3000","CC"
598,"Sockeye",1958,NA,"CC"
599,"Sockeye",1958,NA,"CC"
600,"Sockeye",1958,NA,"CC"
601,"Sockeye",1958,NA,"CC"
602,"Sockeye",1958,NA,"CC"
603,"Sockeye",1958,NA,"CC"
604,"Sockeye",1958,NA,"CC"
605,"Sockeye",1958,NA,"CC"
606,"Sockeye",1958,NA,"CC"
607,"Sockeye",1958,"600","CC"
608,"Pink (Even)",1958,"386030","CC"
609,"Pink (Even)",1958,"961989","CC"
610,"Pink (Odd)",1958,NA,"CC"
611,"Pink (Odd)",1958,NA,"CC"
612,"Pink (Odd)",1958,NA,"CC"
613,"Sockeye",1958,NA,"CC"
614,"Sockeye",1958,NA,"CC"
615,"Sockeye",1958,NA,"CC"
500,"Chum",1959,"28327","CC"
501,"Chum",1959,"13470","CC"
502,"Chum",1959,NA,"CC"
503,"Chum",1959,"245559","CC"
504,"Chum",1959,"99780","CC"
505,"Chum",1959,NA,"CC"
506,"Chum",1959,"20270","CC"
507,"Chum",1959,"41881","CC"
508,"Chum",1959,"37175","CC"
509,"Chinook",1959,NA,"CC"
510,"Chinook",1959,NA,"CC"
511,"Chinook",1959,NA,"CC"
512,"Chinook",1959,NA,"CC"
513,"Chinook",1959,NA,"CC"
514,"Chinook",1959,NA,"CC"
515,"Chinook",1959,NA,"CC"
516,"Coho",1959,"740","CC"
517,"Coho",1959,"95046","CC"
518,"Coho",1959,"101896","CC"
519,"Coho",1959,"1471","CC"
520,"Coho",1959,"314898","CC"
521,"Coho",1959,"749","CC"
522,"Coho",1959,"22489","CC"
523,"Coho",1959,"163240","CC"
524,"Sockeye",1959,"50050","CC"
525,"Sockeye",1959,"992748","CC"
526,"Sockeye",1959,NA,"CC"
527,"Sockeye",1959,NA,"CC"
528,"Sockeye",1959,NA,"CC"
529,"Sockeye",1959,NA,"CC"
530,"Sockeye",1959,NA,"CC"
531,"Sockeye",1959,NA,"CC"
532,"Sockeye",1959,NA,"CC"
533,"Sockeye",1959,NA,"CC"
534,"Sockeye",1959,"3000","CC"
535,"Sockeye",1959,NA,"CC"
536,"Sockeye",1959,NA,"CC"
537,"Sockeye",1959,NA,"CC"
538,"Sockeye",1959,"7000","CC"
539,"Sockeye",1959,NA,"CC"
540,"Sockeye",1959,NA,"CC"
541,"Sockeye",1959,"7000","CC"
542,"Sockeye",1959,NA,"CC"
543,"Sockeye",1959,NA,"CC"
544,"Sockeye",1959,NA,"CC"
545,"Sockeye",1959,NA,"CC"
546,"Sockeye",1959,NA,"CC"
547,"Sockeye",1959,NA,"CC"
548,"Sockeye",1959,NA,"CC"
549,"Sockeye",1959,NA,"CC"
550,"Sockeye",1959,NA,"CC"
551,"Sockeye",1959,NA,"CC"
552,"Sockeye",1959,NA,"CC"
553,"Sockeye",1959,NA,"CC"
554,"Sockeye",1959,NA,"CC"
555,"Sockeye",1959,NA,"CC"
556,"Sockeye",1959,NA,"CC"
557,"Sockeye",1959,NA,"CC"
558,"Sockeye",1959,NA,"CC"
559,"Sockeye",1959,NA,"CC"
560,"Sockeye",1959,"800","CC"
561,"Sockeye",1959,NA,"CC"
562,"Sockeye",1959,NA,"CC"
563,"Sockeye",1959,"3000","CC"
564,"Sockeye",1959,NA,"CC"
565,"Sockeye",1959,NA,"CC"
566,"Sockeye",1959,NA,"CC"
567,"Sockeye",1959,NA,"CC"
568,"Sockeye",1959,NA,"CC"
569,"Sockeye",1959,NA,"CC"
570,"Sockeye",1959,NA,"CC"
571,"Sockeye",1959,NA,"CC"
572,"Sockeye",1959,"7000","CC"
573,"Sockeye",1959,NA,"CC"
574,"Sockeye",1959,NA,"CC"
575,"Sockeye",1959,"15000","CC"
576,"Sockeye",1959,NA,"CC"
577,"Sockeye",1959,NA,"CC"
578,"Sockeye",1959,NA,"CC"
579,"Sockeye",1959,"1500","CC"
580,"Sockeye",1959,NA,"CC"
581,"Sockeye",1959,NA,"CC"
582,"Sockeye",1959,NA,"CC"
583,"Sockeye",1959,NA,"CC"
584,"Sockeye",1959,"15000","CC"
585,"Sockeye",1959,"2000","CC"
586,"Sockeye",1959,NA,"CC"
587,"Sockeye",1959,NA,"CC"
588,"Sockeye",1959,"1500","CC"
589,"Sockeye",1959,NA,"CC"
590,"Sockeye",1959,NA,"CC"
591,"Sockeye",1959,NA,"CC"
592,"Sockeye",1959,NA,"CC"
593,"Sockeye",1959,NA,"CC"
594,"Sockeye",1959,NA,"CC"
595,"Sockeye",1959,NA,"CC"
596,"Sockeye",1959,NA,"CC"
597,"Sockeye",1959,"12000","CC"
598,"Sockeye",1959,NA,"CC"
599,"Sockeye",1959,NA,"CC"
600,"Sockeye",1959,NA,"CC"
601,"Sockeye",1959,NA,"CC"
602,"Sockeye",1959,NA,"CC"
603,"Sockeye",1959,NA,"CC"
604,"Sockeye",1959,NA,"CC"
605,"Sockeye",1959,NA,"CC"
606,"Sockeye",1959,NA,"CC"
607,"Sockeye",1959,"2000","CC"
608,"Pink (Even)",1959,NA,"CC"
609,"Pink (Even)",1959,NA,"CC"
610,"Pink (Odd)",1959,"783815","CC"
611,"Pink (Odd)",1959,"377221","CC"
612,"Pink (Odd)",1959,"644204","CC"
613,"Sockeye",1959,NA,"CC"
614,"Sockeye",1959,NA,"CC"
615,"Sockeye",1959,NA,"CC"
500,"Chum",1960,"36793","CC"
501,"Chum",1960,"19019","CC"
502,"Chum",1960,NA,"CC"
503,"Chum",1960,"105834","CC"
504,"Chum",1960,"101464","CC"
505,"Chum",1960,NA,"CC"
506,"Chum",1960,"174546","CC"
507,"Chum",1960,"110958","CC"
508,"Chum",1960,"110888","CC"
509,"Chinook",1960,NA,"CC"
510,"Chinook",1960,NA,"CC"
511,"Chinook",1960,NA,"CC"
512,"Chinook",1960,NA,"CC"
513,"Chinook",1960,NA,"CC"
514,"Chinook",1960,NA,"CC"
515,"Chinook",1960,NA,"CC"
516,"Coho",1960,"6505","CC"
517,"Coho",1960,"8945","CC"
518,"Coho",1960,"47551","CC"
519,"Coho",1960,"1245","CC"
520,"Coho",1960,"200393","CC"
521,"Coho",1960,NA,"CC"
522,"Coho",1960,NA,"CC"
523,"Coho",1960,"111436","CC"
524,"Sockeye",1960,"18518","CC"
525,"Sockeye",1960,"231922","CC"
526,"Sockeye",1960,NA,"CC"
527,"Sockeye",1960,NA,"CC"
528,"Sockeye",1960,NA,"CC"
529,"Sockeye",1960,NA,"CC"
530,"Sockeye",1960,NA,"CC"
531,"Sockeye",1960,NA,"CC"
532,"Sockeye",1960,NA,"CC"
533,"Sockeye",1960,NA,"CC"
534,"Sockeye",1960,"50","CC"
535,"Sockeye",1960,"400","CC"
536,"Sockeye",1960,NA,"CC"
537,"Sockeye",1960,NA,"CC"
538,"Sockeye",1960,"30000","CC"
539,"Sockeye",1960,NA,"CC"
540,"Sockeye",1960,NA,"CC"
541,"Sockeye",1960,"1500","CC"
542,"Sockeye",1960,NA,"CC"
543,"Sockeye",1960,NA,"CC"
544,"Sockeye",1960,NA,"CC"
545,"Sockeye",1960,NA,"CC"
546,"Sockeye",1960,NA,"CC"
547,"Sockeye",1960,NA,"CC"
548,"Sockeye",1960,NA,"CC"
549,"Sockeye",1960,NA,"CC"
550,"Sockeye",1960,"7000","CC"
551,"Sockeye",1960,NA,"CC"
552,"Sockeye",1960,NA,"CC"
553,"Sockeye",1960,"3000","CC"
554,"Sockeye",1960,NA,"CC"
555,"Sockeye",1960,NA,"CC"
556,"Sockeye",1960,NA,"CC"
557,"Sockeye",1960,NA,"CC"
558,"Sockeye",1960,NA,"CC"
559,"Sockeye",1960,NA,"CC"
560,"Sockeye",1960,"1500","CC"
561,"Sockeye",1960,NA,"CC"
562,"Sockeye",1960,NA,"CC"
563,"Sockeye",1960,"2000","CC"
564,"Sockeye",1960,NA,"CC"
565,"Sockeye",1960,"7000","CC"
566,"Sockeye",1960,NA,"CC"
567,"Sockeye",1960,NA,"CC"
568,"Sockeye",1960,NA,"CC"
569,"Sockeye",1960,NA,"CC"
570,"Sockeye",1960,NA,"CC"
571,"Sockeye",1960,NA,"CC"
572,"Sockeye",1960,"3000","CC"
573,"Sockeye",1960,"7000","CC"
574,"Sockeye",1960,NA,"CC"
575,"Sockeye",1960,"7000","CC"
576,"Sockeye",1960,NA,"CC"
577,"Sockeye",1960,NA,"CC"
578,"Sockeye",1960,"2400","CC"
579,"Sockeye",1960,"1500","CC"
580,"Sockeye",1960,NA,"CC"
581,"Sockeye",1960,NA,"CC"
582,"Sockeye",1960,"7000","CC"
583,"Sockeye",1960,NA,"CC"
584,"Sockeye",1960,"7000","CC"
585,"Sockeye",1960,"536","CC"
586,"Sockeye",1960,NA,"CC"
587,"Sockeye",1960,NA,"CC"
588,"Sockeye",1960,"800","CC"
589,"Sockeye",1960,NA,"CC"
590,"Sockeye",1960,NA,"CC"
591,"Sockeye",1960,NA,"CC"
592,"Sockeye",1960,NA,"CC"
593,"Sockeye",1960,NA,"CC"
594,"Sockeye",1960,NA,"CC"
595,"Sockeye",1960,NA,"CC"
596,"Sockeye",1960,NA,"CC"
597,"Sockeye",1960,"2000","CC"
598,"Sockeye",1960,NA,"CC"
599,"Sockeye",1960,"3000","CC"
600,"Sockeye",1960,NA,"CC"
601,"Sockeye",1960,NA,"CC"
602,"Sockeye",1960,NA,"CC"
603,"Sockeye",1960,NA,"CC"
604,"Sockeye",1960,NA,"CC"
605,"Sockeye",1960,NA,"CC"
606,"Sockeye",1960,NA,"CC"
607,"Sockeye",1960,"1000","CC"
608,"Pink (Even)",1960,"485666","CC"
609,"Pink (Even)",1960,"3255508","CC"
610,"Pink (Odd)",1960,NA,"CC"
611,"Pink (Odd)",1960,NA,"CC"
612,"Pink (Odd)",1960,NA,"CC"
613,"Sockeye",1960,NA,"CC"
614,"Sockeye",1960,"87672","CC"
615,"Sockeye",1960,NA,"CC"
500,"Chum",1961,"22812","CC"
501,"Chum",1961,"15132","CC"
502,"Chum",1961,NA,"CC"
503,"Chum",1961,"130231","CC"
504,"Chum",1961,"127291","CC"
505,"Chum",1961,NA,"CC"
506,"Chum",1961,"90171","CC"
507,"Chum",1961,"43575","CC"
508,"Chum",1961,"58179","CC"
509,"Chinook",1961,NA,"CC"
510,"Chinook",1961,NA,"CC"
511,"Chinook",1961,NA,"CC"
512,"Chinook",1961,NA,"CC"
513,"Chinook",1961,NA,"CC"
514,"Chinook",1961,NA,"CC"
515,"Chinook",1961,NA,"CC"
516,"Coho",1961,"12957","CC"
517,"Coho",1961,"33545","CC"
518,"Coho",1961,"50572","CC"
519,"Coho",1961,"2716","CC"
520,"Coho",1961,"453043","CC"
521,"Coho",1961,NA,"CC"
522,"Coho",1961,NA,"CC"
523,"Coho",1961,"274643","CC"
524,"Sockeye",1961,"22522","CC"
525,"Sockeye",1961,"305072","CC"
526,"Sockeye",1961,NA,"CC"
527,"Sockeye",1961,NA,"CC"
528,"Sockeye",1961,NA,"CC"
529,"Sockeye",1961,"15000","CC"
530,"Sockeye",1961,NA,"CC"
531,"Sockeye",1961,NA,"CC"
532,"Sockeye",1961,NA,"CC"
533,"Sockeye",1961,NA,"CC"
534,"Sockeye",1961,"1500","CC"
535,"Sockeye",1961,"400","CC"
536,"Sockeye",1961,NA,"CC"
537,"Sockeye",1961,NA,"CC"
538,"Sockeye",1961,"70000","CC"
539,"Sockeye",1961,NA,"CC"
540,"Sockeye",1961,NA,"CC"
541,"Sockeye",1961,"800","CC"
542,"Sockeye",1961,NA,"CC"
543,"Sockeye",1961,NA,"CC"
544,"Sockeye",1961,NA,"CC"
545,"Sockeye",1961,NA,"CC"
546,"Sockeye",1961,NA,"CC"
547,"Sockeye",1961,NA,"CC"
548,"Sockeye",1961,NA,"CC"
549,"Sockeye",1961,NA,"CC"
550,"Sockeye",1961,"30000","CC"
551,"Sockeye",1961,NA,"CC"
552,"Sockeye",1961,NA,"CC"
553,"Sockeye",1961,"7000","CC"
554,"Sockeye",1961,NA,"CC"
555,"Sockeye",1961,NA,"CC"
556,"Sockeye",1961,NA,"CC"
557,"Sockeye",1961,NA,"CC"
558,"Sockeye",1961,NA,"CC"
559,"Sockeye",1961,"400","CC"
560,"Sockeye",1961,"3000","CC"
561,"Sockeye",1961,NA,"CC"
562,"Sockeye",1961,NA,"CC"
563,"Sockeye",1961,"3000","CC"
564,"Sockeye",1961,NA,"CC"
565,"Sockeye",1961,"7000","CC"
566,"Sockeye",1961,NA,"CC"
567,"Sockeye",1961,NA,"CC"
568,"Sockeye",1961,NA,"CC"
569,"Sockeye",1961,NA,"CC"
570,"Sockeye",1961,NA,"CC"
571,"Sockeye",1961,NA,"CC"
572,"Sockeye",1961,"1500","CC"
573,"Sockeye",1961,"7000","CC"
574,"Sockeye",1961,NA,"CC"
575,"Sockeye",1961,"1500","CC"
576,"Sockeye",1961,NA,"CC"
577,"Sockeye",1961,NA,"CC"
578,"Sockeye",1961,"15000","CC"
579,"Sockeye",1961,"800","CC"
580,"Sockeye",1961,NA,"CC"
581,"Sockeye",1961,NA,"CC"
582,"Sockeye",1961,"3000","CC"
583,"Sockeye",1961,NA,"CC"
584,"Sockeye",1961,"7000","CC"
585,"Sockeye",1961,"252","CC"
586,"Sockeye",1961,NA,"CC"
587,"Sockeye",1961,NA,"CC"
588,"Sockeye",1961,"800","CC"
589,"Sockeye",1961,NA,"CC"
590,"Sockeye",1961,NA,"CC"
591,"Sockeye",1961,NA,"CC"
592,"Sockeye",1961,NA,"CC"
593,"Sockeye",1961,NA,"CC"
594,"Sockeye",1961,NA,"CC"
595,"Sockeye",1961,NA,"CC"
596,"Sockeye",1961,NA,"CC"
597,"Sockeye",1961,"6000","CC"
598,"Sockeye",1961,NA,"CC"
599,"Sockeye",1961,"3000","CC"
600,"Sockeye",1961,NA,"CC"
601,"Sockeye",1961,NA,"CC"
602,"Sockeye",1961,NA,"CC"
603,"Sockeye",1961,NA,"CC"
604,"Sockeye",1961,NA,"CC"
605,"Sockeye",1961,NA,"CC"
606,"Sockeye",1961,NA,"CC"
607,"Sockeye",1961,"2000","CC"
608,"Pink (Even)",1961,NA,"CC"
609,"Pink (Even)",1961,NA,"CC"
610,"Pink (Odd)",1961,"1623415","CC"
611,"Pink (Odd)",1961,"590163","CC"
612,"Pink (Odd)",1961,"1668085","CC"
613,"Sockeye",1961,NA,"CC"
614,"Sockeye",1961,"87672","CC"
615,"Sockeye",1961,NA,"CC"
500,"Chum",1962,"48567","CC"
501,"Chum",1962,"19774","CC"
502,"Chum",1962,NA,"CC"
503,"Chum",1962,"318073","CC"
504,"Chum",1962,"122679","CC"
505,"Chum",1962,NA,"CC"
506,"Chum",1962,"196452","CC"
507,"Chum",1962,"144468","CC"
508,"Chum",1962,"240921","CC"
509,"Chinook",1962,NA,"CC"
510,"Chinook",1962,NA,"CC"
511,"Chinook",1962,NA,"CC"
512,"Chinook",1962,NA,"CC"
513,"Chinook",1962,NA,"CC"
514,"Chinook",1962,NA,"CC"
515,"Chinook",1962,NA,"CC"
516,"Coho",1962,"12293","CC"
517,"Coho",1962,"111818","CC"
518,"Coho",1962,"46960","CC"
519,"Coho",1962,"3169","CC"
520,"Coho",1962,"290818","CC"
521,"Coho",1962,"10575","CC"
522,"Coho",1962,"22489","CC"
523,"Coho",1962,"137376","CC"
